gene	aRRA	aRRA p_value	aRRA FDR	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
INSL3	1.0	1.0	1.0	False	6	0	-2.15874584676
PDCD10	1.0	1.0	1.0	False	6	0	-2.85807150046
PDCD11	1.0	1.0	1.0	False	6	0	-1.0718396093
PRNP	1.0	1.0	1.0	False	6	0	-0.900732676155
TMEM59	1.0	1.0	1.0	False	6	0	-2.11582825734
PRND	1.0	1.0	1.0	False	6	0	-2.60343935581
TMEM57	1.0	1.0	1.0	False	6	0	-1.60160088344
TMEM54	1.0	1.0	1.0	False	6	0	-2.68643359492
SCLY	1.0	1.0	1.0	False	6	0	-1.74278701751
TMEM52	1.0	1.0	1.0	False	6	0	-1.22114519689
TMEM53	1.0	1.0	1.0	False	6	0	-0.737679948225
TMEM51	1.0	1.0	1.0	False	6	0	-1.47946558516
hsa-mir-5010	1.0	1.0	1.0	False	4	0	-1.6534065406
hsa-mir-5011	1.0	1.0	1.0	False	4	0	-0.469659876478
FAM84A	1.0	1.0	1.0	False	6	0	-0.978849697425
ZNF677	1.0	1.0	1.0	False	6	0	-1.69061003549
ZNF676	1.0	1.0	1.0	False	6	0	-1.00680806852
ZNF675	1.0	1.0	1.0	False	6	0	-2.62678897233
ZNF674	1.0	1.0	1.0	False	6	0	-1.33419630808
ZNF672	1.0	1.0	1.0	False	6	0	-2.59110978808
ZNF671	1.0	1.0	1.0	False	6	0	-1.37341662154
ZNF670	1.0	1.0	1.0	False	6	0	-0.614110879797
SNN	1.0	1.0	1.0	False	6	0	-2.20315999717
ZNF679	1.0	1.0	1.0	False	6	0	-1.95351930125
ACLY	1.0	1.0	1.0	False	6	0	-1.74282291619
MGST2	1.0	1.0	1.0	False	6	0	-2.21378992481
MGST3	1.0	1.0	1.0	False	6	0	-2.17484042968
MGST1	1.0	1.0	1.0	False	6	0	-0.891659791709
GMDS	1.0	1.0	1.0	False	6	0	-1.68905314062
LSR	1.0	1.0	1.0	False	6	0	0.612652297541
LSS	1.0	1.0	1.0	False	6	0	-2.753267207
AGPAT3	1.0	1.0	1.0	False	6	0	-3.06884313157
PRSS55	1.0	1.0	1.0	False	6	0	-1.87401610835
PRSS54	1.0	1.0	1.0	False	6	0	-1.85313213169
PRSS57	1.0	1.0	1.0	False	6	0	-2.31627587335
PRSS50	1.0	1.0	1.0	False	6	0	-2.60099807125
PRSS53	1.0	1.0	1.0	False	6	0	-1.9734216232
MPV17	1.0	1.0	1.0	False	6	0	-3.20014753927
PRSS58	1.0	1.0	1.0	False	6	0	-2.50345307085
LIN28A	1.0	1.0	1.0	False	6	0	-1.91482966609
SNRPB2	1.0	1.0	1.0	False	6	0	-4.21638266188
PISD	1.0	1.0	1.0	False	6	0	-1.3323203615
TOPAZ1	1.0	1.0	1.0	False	6	0	-1.36426823861
VAPB	1.0	1.0	1.0	False	6	0	-2.24301129721
VAPA	1.0	1.0	1.0	False	6	0	-1.6186358107
hsa-mir-4504	1.0	1.0	1.0	False	4	0	-1.76167958847
BPIFA2	1.0	1.0	1.0	False	6	0	-1.1843606805
BPIFA3	1.0	1.0	1.0	False	6	0	-2.16574713176
BPIFA1	1.0	1.0	1.0	False	6	0	-2.13780959737
hsa-mir-4507	1.0	1.0	1.0	False	4	0	-0.805919750368
NRN1L	1.0	1.0	1.0	False	6	0	-2.14829678907
IFIH1	1.0	1.0	1.0	False	6	0	-1.59306290006
ACTR10	1.0	1.0	1.0	False	6	0	-1.34295558079
FOXO4	1.0	1.0	1.0	False	6	0	-1.54960142891
ARL10	1.0	1.0	1.0	False	6	0	-2.02199649625
SLFN12L	1.0	1.0	1.0	False	6	0	-1.51338586943
ARL15	1.0	1.0	1.0	False	6	0	-2.23312050602
ARL14	1.0	1.0	1.0	False	6	0	-2.64429020178
ARL16	1.0	1.0	1.0	False	6	0	-1.87469408689
WDR45B	1.0	1.0	1.0	False	6	0	-1.20755744444
KIF4B	1.0	1.0	1.0	False	6	0	-2.33843057119
KIF4A	1.0	1.0	1.0	False	6	0	-1.77456217467
hsa-mir-4508	1.0	1.0	1.0	False	4	0	-0.267822421197
DHRS7C	1.0	1.0	1.0	False	6	0	-1.72085911487
DMTN	1.0	1.0	1.0	False	6	0	-2.18498846953
MANBAL	1.0	1.0	1.0	False	6	0	-2.95958821628
EIF4E3	1.0	1.0	1.0	False	6	0	-2.05048651855
EIF4E2	1.0	1.0	1.0	False	6	0	-1.11171072658
SERP2	1.0	1.0	1.0	False	6	0	-3.10555346956
AKAP8L	1.0	1.0	1.0	False	6	0	-2.48220988403
WDR78	1.0	1.0	1.0	False	6	0	-1.67374614763
ACTR1B	1.0	1.0	1.0	False	6	0	-1.05934130849
ACTR1A	1.0	1.0	1.0	False	6	0	0.0921560319377
WDR70	1.0	1.0	1.0	False	6	0	0.0815126398496
WDR73	1.0	1.0	1.0	False	6	0	-3.01201410341
WDR75	1.0	1.0	1.0	False	6	0	-1.24375947376
WDR74	1.0	1.0	1.0	False	6	0	-1.14888948249
WDR77	1.0	1.0	1.0	False	6	0	-1.3869375146
WDR76	1.0	1.0	1.0	False	6	0	-1.78985393691
MCF2	1.0	1.0	1.0	False	6	0	-1.65141678008
PRPF3	1.0	1.0	1.0	False	6	0	-2.0388185398
PRPF4	1.0	1.0	1.0	False	6	0	-1.70348123003
PCF11	1.0	1.0	1.0	False	6	0	-2.31294810298
ZFP69	1.0	1.0	1.0	False	6	0	-1.55255091869
PIP4K2A	1.0	1.0	1.0	False	6	0	-1.42288071626
ZFP62	1.0	1.0	1.0	False	6	0	-1.56886629075
PIP4K2B	1.0	1.0	1.0	False	6	0	-2.83435846192
ARL14EP	1.0	1.0	1.0	False	6	0	-2.15832468063
CSAD	1.0	1.0	1.0	False	6	0	-2.26631067783
C7orf55-LUC7L2	1.0	1.0	1.0	False	6	0	-0.470059177416
CDON	1.0	1.0	1.0	False	6	0	-1.58604776891
DEFB114	1.0	1.0	1.0	False	6	0	-1.12903230182
DEFB112	1.0	1.0	1.0	False	6	0	-1.38251855018
DEFB113	1.0	1.0	1.0	False	6	0	-1.41222389021
DEFB110	1.0	1.0	1.0	False	6	0	-2.47823611018
RPRM	1.0	1.0	1.0	False	6	0	-2.51662249699
DEFB118	1.0	1.0	1.0	False	6	0	-1.75531157822
DMBT1	1.0	1.0	1.0	False	6	0	-1.75316221832
PRKG2	1.0	1.0	1.0	False	6	0	-2.48310971447
PMEPA1	1.0	1.0	1.0	False	6	0	-1.38855682981
hsa-mir-542	1.0	1.0	1.0	False	4	0	-1.64753213535
hsa-mir-543	1.0	1.0	1.0	False	2	0	-0.535644842396
hsa-mir-541	1.0	1.0	1.0	False	4	0	-0.331771087847
hsa-mir-545	1.0	1.0	1.0	False	4	0	-1.32104832997
CALML3	1.0	1.0	1.0	False	6	0	-2.12726045456
CALML6	1.0	1.0	1.0	False	6	0	-0.781492870919
CALML5	1.0	1.0	1.0	False	6	0	-2.13767941224
CREM	1.0	1.0	1.0	False	6	0	-1.04423100819
PDGFRB	1.0	1.0	1.0	False	6	0	-0.65117288793
ANKRD13D	1.0	1.0	1.0	False	6	0	-1.53852625572
ANKRD13B	1.0	1.0	1.0	False	6	0	-1.92509193149
ANKRD13C	1.0	1.0	1.0	False	6	0	-2.64315250193
KIAA1468	1.0	1.0	1.0	False	6	0	-1.27447834663
KIAA1467	1.0	1.0	1.0	False	6	0	-1.82257009688
AIDA	1.0	1.0	1.0	False	6	0	-1.47544729573
KIAA1462	1.0	1.0	1.0	False	6	0	-1.78540307399
TMSB10	1.0	1.0	1.0	False	6	0	-1.7655853886
MCTP1	1.0	1.0	1.0	False	6	0	-2.34200458973
NonTargetingControlGuideForHuman_0748	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0749	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0740	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0741	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0742	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0743	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0744	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0745	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0746	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0747	1.0	1.0	1.0	False	2	0	0.0
PCIF1	1.0	1.0	1.0	False	6	0	-1.41210993064
NDOR1	1.0	1.0	1.0	False	6	0	-1.29496337413
BABAM1	1.0	1.0	1.0	False	6	0	-2.36827227082
AGRP	1.0	1.0	1.0	False	6	0	-3.07722949384
AGRN	1.0	1.0	1.0	False	6	0	-2.30930788714
RABL6	1.0	1.0	1.0	False	6	0	-1.57521806093
RABL5	1.0	1.0	1.0	False	6	0	-3.40804672783
RABL3	1.0	1.0	1.0	False	6	0	-2.37104937486
SYCN	1.0	1.0	1.0	False	6	0	-2.74792751574
PACRGL	1.0	1.0	1.0	False	6	0	-2.52843168656
XAGE1A	1.0	1.0	1.0	False	6	0	0.0
XAGE1B	1.0	1.0	1.0	False	6	0	0.0
XAGE1C	1.0	1.0	1.0	False	6	0	0.0
XAGE1D	1.0	1.0	1.0	False	6	0	0.0
XAGE1E	1.0	1.0	1.0	False	6	0	0.0
RUFY1	1.0	1.0	1.0	False	6	0	-0.868536128907
RUFY3	1.0	1.0	1.0	False	6	0	-0.84359894929
RUFY2	1.0	1.0	1.0	False	6	0	0.843048928773
AGR2	1.0	1.0	1.0	False	6	0	-3.15989638775
OR13A1	1.0	1.0	1.0	False	6	0	-1.59032208601
PLK1S1	1.0	1.0	1.0	False	6	0	-1.59622381572
GPAM	1.0	1.0	1.0	False	6	0	-0.697549370555
ACSM1	1.0	1.0	1.0	False	6	0	-1.02926388348
ACSM3	1.0	1.0	1.0	False	6	0	-2.05854637101
ACSM5	1.0	1.0	1.0	False	6	0	-0.161766823694
ACSM4	1.0	1.0	1.0	False	6	0	-2.55709257235
NDC1	1.0	1.0	1.0	False	6	0	-0.540971756882
EIF4ENIF1	1.0	1.0	1.0	False	6	0	-2.10187452401
TRIM28	1.0	1.0	1.0	False	6	0	-1.90005387287
TRIM29	1.0	1.0	1.0	False	6	0	-2.77632965538
TRIM25	1.0	1.0	1.0	False	6	0	-1.67559195565
TRIM27	1.0	1.0	1.0	False	6	0	-3.23926499739
TRIM21	1.0	1.0	1.0	False	6	0	-1.52349089286
TRIM22	1.0	1.0	1.0	False	6	0	-1.4797147824
TRIM23	1.0	1.0	1.0	False	6	0	-0.411973896657
GNPAT	1.0	1.0	1.0	False	6	0	-1.52804536674
F2R	1.0	1.0	1.0	False	6	0	-2.29300507124
IHH	1.0	1.0	1.0	False	6	0	-2.28375100859
PPDPF	1.0	1.0	1.0	False	6	0	-0.414996042036
DNAJC28	1.0	1.0	1.0	False	6	0	-1.46547201761
DNAJC27	1.0	1.0	1.0	False	6	0	-0.820656480772
DNAJC25	1.0	1.0	1.0	False	6	0	-2.02090331484
DNAJC22	1.0	1.0	1.0	False	6	0	-1.99628233796
DNAJC21	1.0	1.0	1.0	False	6	0	-2.18469744178
NTSR1	1.0	1.0	1.0	False	6	0	-2.76026619081
DTD1	1.0	1.0	1.0	False	6	0	-0.589101389819
DTD2	1.0	1.0	1.0	False	6	0	-2.43813050003
GSAP	1.0	1.0	1.0	False	6	0	-0.178548280799
BAG2	1.0	1.0	1.0	False	6	0	-1.67148577817
BAG3	1.0	1.0	1.0	False	6	0	-1.34987679178
BAG1	1.0	1.0	1.0	False	6	0	-0.534638305715
BAG6	1.0	1.0	1.0	False	6	0	-2.00417991804
BAG4	1.0	1.0	1.0	False	6	0	0.320190156257
KMO	1.0	1.0	1.0	False	6	0	-0.958890761886
ATXN1L	1.0	1.0	1.0	False	6	0	-1.57793317948
ZNF385A	1.0	1.0	1.0	False	6	0	-0.867157040098
UTP11L	1.0	1.0	1.0	False	6	0	-1.40353714773
RAP1GAP2	1.0	1.0	1.0	False	6	0	-2.23582058719
MYL12B	1.0	1.0	1.0	False	6	0	-0.182998631236
MYL12A	1.0	1.0	1.0	False	6	0	-1.45987622564
BAGE	1.0	1.0	1.0	False	6	0	-0.245766537591
TMPO	1.0	1.0	1.0	False	6	0	-1.52996610757
NAP1L1	1.0	1.0	1.0	False	6	0	-1.49586082029
NAP1L2	1.0	1.0	1.0	False	6	0	-1.50109549168
NAP1L3	1.0	1.0	1.0	False	6	0	-1.13411079585
NAP1L4	1.0	1.0	1.0	False	6	0	-0.990243771575
PEAK1	1.0	1.0	1.0	False	6	0	-0.826338976963
IL1RAP	1.0	1.0	1.0	False	6	0	-0.566446847692
KIAA1147	1.0	1.0	1.0	False	6	0	-2.23372770183
KANK4	1.0	1.0	1.0	False	6	0	-2.00544971741
KANK3	1.0	1.0	1.0	False	6	0	-1.74081224105
KANK1	1.0	1.0	1.0	False	6	0	-1.82101368573
hsa-mir-644a	1.0	1.0	1.0	False	4	0	-1.66729536163
NonTargetingControlGuideForHuman_0263	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0262	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0261	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0260	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0267	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0266	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0265	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0264	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0269	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0268	1.0	1.0	1.0	False	2	0	0.0
CANX	1.0	1.0	1.0	False	6	0	-1.32554851712
AP3M1	1.0	1.0	1.0	False	6	0	-1.59851705781
ABHD8	1.0	1.0	1.0	False	6	0	-3.41994642322
MYLIP	1.0	1.0	1.0	False	6	0	-2.28835064707
ABHD1	1.0	1.0	1.0	False	6	0	-1.25479483462
ABHD6	1.0	1.0	1.0	False	6	0	-0.255813997294
TWF1	1.0	1.0	1.0	False	6	0	-1.5248999111
TWF2	1.0	1.0	1.0	False	6	0	-0.773301310769
BCL2L2-PABPN1	1.0	1.0	1.0	False	6	0	0.0
C5orf64	1.0	1.0	1.0	False	6	0	-2.23642044312
C5orf63	1.0	1.0	1.0	False	6	0	-1.75564026233
C5orf60	1.0	1.0	1.0	False	6	0	-2.37430925469
FAM47B	1.0	1.0	1.0	False	6	0	-1.52338885911
FAM47E	1.0	1.0	1.0	False	6	0	-0.110470687288
GTF3A	1.0	1.0	1.0	False	6	0	-1.91123516103
CCNJ	1.0	1.0	1.0	False	6	0	-2.22422982158
BATF2	1.0	1.0	1.0	False	6	0	-1.68710957609
AGO4	1.0	1.0	1.0	False	6	0	-1.29536089422
AGO1	1.0	1.0	1.0	False	6	0	-3.13617215337
AGO3	1.0	1.0	1.0	False	6	0	-1.87413711008
AGO2	1.0	1.0	1.0	False	6	0	-1.29760194834
FAM120C	1.0	1.0	1.0	False	6	0	-1.78765415097
FAM120A	1.0	1.0	1.0	False	6	0	-1.85344796387
MAPK14	1.0	1.0	1.0	False	6	0	-1.18664910033
MAPK15	1.0	1.0	1.0	False	6	0	-2.41594876092
MAPK11	1.0	1.0	1.0	False	6	0	-2.08431757732
MAPK12	1.0	1.0	1.0	False	6	0	-0.72778032107
MAPK13	1.0	1.0	1.0	False	6	0	-1.68803631353
FZD1	1.0	1.0	1.0	False	6	0	-0.719080228053
FZD2	1.0	1.0	1.0	False	6	0	-1.27699844487
FZD3	1.0	1.0	1.0	False	6	0	-1.18189520882
FZD5	1.0	1.0	1.0	False	6	0	-1.92498054785
FZD6	1.0	1.0	1.0	False	6	0	-1.64640896493
IQUB	1.0	1.0	1.0	False	6	0	-0.964338644393
FZD8	1.0	1.0	1.0	False	6	0	-1.75991036772
HUS1	1.0	1.0	1.0	False	6	0	-1.84068303743
C10orf71	1.0	1.0	1.0	False	6	0	-2.34365431602
C10orf76	1.0	1.0	1.0	False	6	0	-2.54434073878
C8orf44-SGK3	1.0	1.0	1.0	False	6	0	-1.39430460645
ASH1L	1.0	1.0	1.0	False	6	0	-1.47504586089
AMFR	1.0	1.0	1.0	False	6	0	-0.736054581824
USO1	1.0	1.0	1.0	False	6	0	-0.397035539613
PICK1	1.0	1.0	1.0	False	6	0	-2.24679101089
MRTO4	1.0	1.0	1.0	False	6	0	-0.582612970166
LPXN	1.0	1.0	1.0	False	6	0	-1.41042552602
TMIGD2	1.0	1.0	1.0	False	6	0	-2.48124575644
ZNF654	1.0	1.0	1.0	False	6	0	-0.49371982666
DBX2	1.0	1.0	1.0	False	6	0	-1.34660719768
TARBP2	1.0	1.0	1.0	False	6	0	-1.34760037083
TARBP1	1.0	1.0	1.0	False	6	0	-1.3365306113
ZNF652	1.0	1.0	1.0	False	6	0	-1.20216389053
PPCS	1.0	1.0	1.0	False	6	0	-2.2620004866
PSPC1	1.0	1.0	1.0	False	6	0	-2.57871741045
PPP2R4	1.0	1.0	1.0	False	6	0	-2.82281484678
CSF3R	1.0	1.0	1.0	False	6	0	-1.30959268873
UBE4B	1.0	1.0	1.0	False	6	0	-1.97228510424
UBE4A	1.0	1.0	1.0	False	6	0	-1.48228498863
PTGDR	1.0	1.0	1.0	False	6	0	-1.81590988173
PTGDS	1.0	1.0	1.0	False	6	0	-2.12933456024
TBC1D23	1.0	1.0	1.0	False	6	0	-1.95107089209
TBC1D21	1.0	1.0	1.0	False	6	0	-2.44820258338
TBC1D20	1.0	1.0	1.0	False	6	0	-1.52974431064
TBC1D26	1.0	1.0	1.0	False	6	0	-1.18922422106
ATR	1.0	1.0	1.0	False	6	0	-1.34600048626
TBC1D24	1.0	1.0	1.0	False	6	0	-1.04625819648
TBC1D29	1.0	1.0	1.0	False	6	0	-2.07125430062
TBC1D28	1.0	1.0	1.0	False	6	0	-1.13478614368
FUNDC2	1.0	1.0	1.0	False	6	0	-2.4178536862
FUNDC1	1.0	1.0	1.0	False	6	0	-1.07151137044
ARPC4	1.0	1.0	1.0	False	6	0	-0.386095165164
TYRO3	1.0	1.0	1.0	False	6	0	-1.74154063851
ZNF382	1.0	1.0	1.0	False	6	0	-2.64069755051
TMPRSS13	1.0	1.0	1.0	False	6	0	-0.153246753024
WDFY4	1.0	1.0	1.0	False	6	0	-0.756405178767
WDFY3	1.0	1.0	1.0	False	6	0	-2.15649880923
WDFY2	1.0	1.0	1.0	False	6	0	-2.05128890441
WDFY1	1.0	1.0	1.0	False	6	0	-3.44655717632
WDR83OS	1.0	1.0	1.0	False	6	0	-1.04406375875
ANKRD35	1.0	1.0	1.0	False	6	0	-2.41770966007
ANKRD36	1.0	1.0	1.0	False	6	0	-2.99285645162
ANKRD37	1.0	1.0	1.0	False	6	0	-1.3960903112
ANKRD33	1.0	1.0	1.0	False	6	0	-2.64221971366
ANKRD39	1.0	1.0	1.0	False	6	0	-2.03605849132
PRAME	1.0	1.0	1.0	False	6	0	-0.921849921005
FAM194A	1.0	1.0	1.0	False	6	0	-2.46511382426
FAM194B	1.0	1.0	1.0	False	6	0	-1.32260692077
MECR	1.0	1.0	1.0	False	6	0	-0.855654056644
LOC441155	1.0	1.0	1.0	False	6	0	-2.04117947329
SLC27A5	1.0	1.0	1.0	False	6	0	-1.65246235896
SLC27A4	1.0	1.0	1.0	False	6	0	-0.937893482295
SLC27A6	1.0	1.0	1.0	False	6	0	-3.05652019523
PRAM1	1.0	1.0	1.0	False	6	0	-2.24773783924
SLC27A2	1.0	1.0	1.0	False	6	0	-1.91327962639
AK8	1.0	1.0	1.0	False	6	0	-2.09154719946
TBCK	1.0	1.0	1.0	False	6	0	-0.989309959818
TBCD	1.0	1.0	1.0	False	6	0	-1.84789445967
TBCB	1.0	1.0	1.0	False	6	0	-1.11358978119
TBCA	1.0	1.0	1.0	False	6	0	-1.36083220245
MME	1.0	1.0	1.0	False	6	0	-1.69687698508
MMD	1.0	1.0	1.0	False	6	0	-1.44275158021
SH2D3C	1.0	1.0	1.0	False	6	0	-1.5372953846
TMEM55A	1.0	1.0	1.0	False	6	0	-1.67812130208
TMEM55B	1.0	1.0	1.0	False	6	0	-0.34628868851
SLC24A4	1.0	1.0	1.0	False	6	0	-1.39770143511
MDC1	1.0	1.0	1.0	False	6	0	-2.05850448088
SLC24A2	1.0	1.0	1.0	False	6	0	-1.87021210584
SLC24A3	1.0	1.0	1.0	False	6	0	-1.5267897847
SLC24A1	1.0	1.0	1.0	False	6	0	-1.37953022774
hsa-mir-138-1	1.0	1.0	1.0	False	4	0	-1.84015217902
ENDOD1	1.0	1.0	1.0	False	6	0	-1.4409855844
ITLN1	1.0	1.0	1.0	False	6	0	-2.0772185921
ZXDB	1.0	1.0	1.0	False	6	0	-1.86686272383
ZXDA	1.0	1.0	1.0	False	6	0	-1.98487856503
NonTargetingControlGuideForHuman_0469	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0468	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0465	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0464	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0467	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0466	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0461	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0460	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0463	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0462	1.0	1.0	1.0	False	2	0	0.0
REXO1L1	1.0	1.0	1.0	False	6	0	-0.777109921822
EXOSC9	1.0	1.0	1.0	False	6	0	-1.59485307587
BCKDK	1.0	1.0	1.0	False	6	0	-1.7427171945
EXOSC2	1.0	1.0	1.0	False	6	0	-1.68455789844
EXOSC3	1.0	1.0	1.0	False	6	0	-2.29030144289
EXOSC1	1.0	1.0	1.0	False	6	0	-1.52221698899
EXOSC7	1.0	1.0	1.0	False	6	0	-1.23275611977
EXOSC4	1.0	1.0	1.0	False	6	0	-2.45614245008
EXOSC5	1.0	1.0	1.0	False	6	0	-2.21364799844
DEFB108B	1.0	1.0	1.0	False	6	0	-1.2335287014
TULP1	1.0	1.0	1.0	False	6	0	-1.50878911046
TULP4	1.0	1.0	1.0	False	6	0	-1.74381504636
DISC1	1.0	1.0	1.0	False	4	0	-0.248503120815
INCENP	1.0	1.0	1.0	False	6	0	-2.22523922629
PSMB11	1.0	1.0	1.0	False	6	0	-1.34905517166
PSMB10	1.0	1.0	1.0	False	6	0	-1.66299702452
PAOX	1.0	1.0	1.0	False	6	0	-2.28853920744
SKP2	1.0	1.0	1.0	False	6	0	-1.28731306091
INS-IGF2	1.0	1.0	1.0	False	6	0	-1.25258768464
NOC2L	1.0	1.0	1.0	False	6	0	-1.73697035799
MUTYH	1.0	1.0	1.0	False	6	0	-1.81476663649
MC5R	1.0	1.0	1.0	False	6	0	-0.814499025913
LRRFIP1	1.0	1.0	1.0	False	6	0	-1.06849939315
LRRFIP2	1.0	1.0	1.0	False	6	0	-1.73618271529
TFIP11	1.0	1.0	1.0	False	6	0	-0.319288489942
LPAR2	1.0	1.0	1.0	False	6	0	-0.579697729386
LPAR3	1.0	1.0	1.0	False	6	0	-2.03731547989
LPAR1	1.0	1.0	1.0	False	6	0	-1.66464011362
LPAR6	1.0	1.0	1.0	False	6	0	-2.34524078232
MAPKBP1	1.0	1.0	1.0	False	6	0	-0.300553335095
SPECC1	1.0	1.0	1.0	False	6	0	-2.28540371983
LIMS2	1.0	1.0	1.0	False	6	0	-0.469480397071
LIMS3	1.0	1.0	1.0	False	6	0	0.0
LIMS1	1.0	1.0	1.0	False	6	0	-2.63079899189
SUN2	1.0	1.0	1.0	False	6	0	-1.55166745643
SUN3	1.0	1.0	1.0	False	6	0	-2.09608523817
SUN1	1.0	1.0	1.0	False	6	0	-1.26091667447
SUN5	1.0	1.0	1.0	False	6	0	-1.94126391864
HIST1H3B	1.0	1.0	1.0	False	6	0	-1.12376037133
HIST1H3C	1.0	1.0	1.0	False	6	0	-2.20120759842
HIST1H3A	1.0	1.0	1.0	False	6	0	-3.3595729676
HIST1H3G	1.0	1.0	1.0	False	6	0	-1.03794344472
HIST1H3D	1.0	1.0	1.0	False	6	0	-1.60923646843
HIST1H3E	1.0	1.0	1.0	False	6	0	-1.64345054537
RBM14-RBM4	1.0	1.0	1.0	False	6	0	0.0
HIST1H3I	1.0	1.0	1.0	False	6	0	-2.27082719011
SEC11A	1.0	1.0	1.0	False	6	0	-3.13500084539
SEC11C	1.0	1.0	1.0	False	6	0	-0.773398138446
ACKR2	1.0	1.0	1.0	False	6	0	-1.8538181901
ACKR3	1.0	1.0	1.0	False	6	0	0.325537960107
GPER1	1.0	1.0	1.0	False	6	0	-2.33063442334
FAM25C	1.0	1.0	1.0	False	6	0	-0.374631104074
FAM25A	1.0	1.0	1.0	False	6	0	-1.35578855161
FAM25G	1.0	1.0	1.0	False	6	0	-0.888465281132
hsa-mir-3116-1	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-3116-2	1.0	1.0	1.0	False	4	0	0.0
SRP68	1.0	1.0	1.0	False	6	0	-3.3243406376
hsa-mir-4798	1.0	1.0	1.0	False	4	0	-2.84317786223
hsa-mir-4799	1.0	1.0	1.0	False	4	0	-1.71655129302
hsa-mir-4794	1.0	1.0	1.0	False	3	0	-1.4558817269
hsa-mir-4795	1.0	1.0	1.0	False	4	0	-0.502845379139
hsa-mir-4796	1.0	1.0	1.0	False	4	0	-1.6558689199
hsa-mir-4797	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-4790	1.0	1.0	1.0	False	3	0	0.0318835256338
hsa-mir-4791	1.0	1.0	1.0	False	4	0	-1.54984205056
hsa-mir-4792	1.0	1.0	1.0	False	4	0	-1.81413446404
hsa-mir-4793	1.0	1.0	1.0	False	4	0	0.137891003299
PCYT1A	1.0	1.0	1.0	False	6	0	-1.55553855317
OR9A2	1.0	1.0	1.0	False	6	0	-1.53354626738
PCYT1B	1.0	1.0	1.0	False	6	0	-2.06782072915
PRRX2	1.0	1.0	1.0	False	6	0	-2.39648562384
RGR	1.0	1.0	1.0	False	6	0	-1.88253902149
TNRC6A	1.0	1.0	1.0	False	5	0	-1.15958244589
hsa-mir-3142	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-4428	1.0	1.0	1.0	False	4	0	-2.33803561876
hsa-mir-4429	1.0	1.0	1.0	False	4	0	-2.95031256178
hsa-mir-4422	1.0	1.0	1.0	False	4	0	-1.92874335409
hsa-mir-4423	1.0	1.0	1.0	False	4	0	-1.92009906837
hsa-mir-4421	1.0	1.0	1.0	False	4	0	-2.72348698347
hsa-mir-4426	1.0	1.0	1.0	False	3	0	-2.62943781119
hsa-mir-4424	1.0	1.0	1.0	False	4	0	-1.54069426525
hsa-mir-4425	1.0	1.0	1.0	False	4	0	-2.49521368433
USP22	1.0	1.0	1.0	False	6	0	-1.81968583804
CARD9	1.0	1.0	1.0	False	6	0	-0.190321354628
CARD8	1.0	1.0	1.0	False	6	0	-2.54301010695
CARD6	1.0	1.0	1.0	False	6	0	-1.83121570525
ERP27	1.0	1.0	1.0	False	6	0	-3.13252152463
HMP19	1.0	1.0	1.0	False	6	0	-2.63725617765
ERP29	1.0	1.0	1.0	False	6	0	-1.9510368051
ABCA10	1.0	1.0	1.0	False	6	0	-0.63710107869
